# Time[s], Head[m]
251400,2.06E-01
251460,2.04E-01
251520,2.02E-01
251580,2.00E-01
251640,1.98E-01
251700,1.96E-01
251760,1.94E-01
251820,1.92E-01
251880,1.90E-01
251940,1.88E-01
252000,1.86E-01
252060,1.83E-01
252120,1.82E-01
252180,1.80E-01
252240,1.77E-01
252300,1.75E-01
252360,1.73E-01
252420,1.71E-01
252480,1.69E-01
252540,1.67E-01
252600,1.65E-01
252660,1.63E-01
252720,1.61E-01
252780,1.59E-01
252840,1.57E-01
252900,1.55E-01
252960,1.53E-01
253020,1.51E-01
253080,1.49E-01
253140,1.47E-01
253200,1.45E-01
253260,1.43E-01
253320,1.41E-01
253380,1.39E-01
253440,1.37E-01
253500,1.35E-01
253560,1.33E-01
253620,1.31E-01
253680,1.29E-01
253740,1.27E-01
253800,1.25E-01
253860,1.23E-01
253920,1.21E-01
253980,1.19E-01
254040,1.17E-01
254100,1.15E-01
254160,1.13E-01
254220,1.11E-01
254280,1.09E-01
254340,1.07E-01
254400,1.06E-01
254460,1.04E-01
254520,1.02E-01
254580,9.99E-02
254640,9.81E-02
254700,9.65E-02
254760,9.48E-02
254820,9.29E-02
254880,9.09E-02
254940,8.93E-02
255000,8.77E-02
255060,8.54E-02
255120,8.38E-02
255180,8.18E-02
255240,8.04E-02
255300,7.86E-02
255360,7.69E-02
255420,7.52E-02
255480,7.33E-02
255540,7.17E-02
255600,6.97E-02
255660,6.80E-02
255720,6.59E-02
255780,6.38E-02
255840,6.21E-02
255900,6.02E-02
255960,5.82E-02
256020,5.67E-02
256080,5.46E-02
256140,5.29E-02
256200,5.11E-02
256260,4.93E-02
256320,4.73E-02
256380,4.53E-02
256440,4.39E-02
256500,4.15E-02
256560,3.99E-02
256620,3.75E-02
256680,3.51E-02
256740,5.00E-03
256800,5.00E-03
256860,5.00E-03
256920,5.00E-03
256980,5.00E-03
257040,5.00E-03
257100,5.00E-03
257160,5.00E-03
257220,5.00E-03
257280,5.00E-03
257340,5.00E-03
257400,5.00E-03
257460,5.00E-03
257520,5.00E-03
257580,5.00E-03
257640,5.00E-03
257700,5.00E-03
257760,5.00E-03
257820,5.00E-03
257880,5.00E-03
257940,5.00E-03
258000,5.00E-03
258060,5.00E-03
258120,5.00E-03
258180,5.00E-03
258240,5.00E-03
258300,5.00E-03
258360,5.00E-03
258420,5.00E-03
258480,5.00E-03
258540,5.00E-03
258600,5.00E-03
258660,5.00E-03
258720,5.00E-03
258780,5.00E-03
258840,5.00E-03
258900,5.00E-03
258960,5.00E-03
259020,5.00E-03
259080,5.00E-03
259140,5.00E-03
259200,5.00E-03
259260,5.00E-03
259320,5.00E-03
259380,5.00E-03
259440,5.00E-03
259500,5.00E-03
259560,5.00E-03
259620,5.00E-03
259680,5.00E-03
259740,5.00E-03
259800,5.00E-03
259860,5.00E-03
259920,5.00E-03
259980,5.00E-03
260040,5.00E-03
260100,5.00E-03
260160,5.00E-03
260220,5.00E-03
260280,5.00E-03
260340,5.00E-03
260400,5.00E-03
260460,5.00E-03
260520,5.00E-03
260580,5.00E-03
260640,5.00E-03
260700,5.00E-03
260760,5.00E-03
260820,5.00E-03
260880,5.00E-03
260940,5.00E-03
261000,5.00E-03
261060,5.00E-03
261120,5.00E-03
261180,5.00E-03
261240,5.00E-03
261300,5.00E-03
261360,5.00E-03
261420,5.00E-03
261480,5.00E-03
261540,5.00E-03
261600,5.00E-03
261660,5.00E-03
261720,5.00E-03
261780,5.00E-03
261840,5.00E-03
261900,5.00E-03
261960,5.00E-03
262020,5.00E-03
262080,5.00E-03
262140,5.00E-03
262200,5.00E-03
262260,5.00E-03
262320,5.00E-03
262380,5.00E-03
262440,5.00E-03
262500,5.00E-03
262560,5.00E-03
262620,5.00E-03
262680,5.00E-03
262740,5.00E-03
262800,5.00E-03
262860,5.00E-03
262920,5.00E-03
262980,5.00E-03
263040,5.00E-03
263100,5.00E-03
263160,5.00E-03
263220,5.00E-03
263280,5.00E-03
263340,5.00E-03
263400,5.00E-03
263460,5.00E-03
263520,5.00E-03
263580,5.00E-03
263640,5.00E-03
263700,5.00E-03
263760,5.00E-03
263820,5.00E-03
263880,5.00E-03
263940,5.00E-03
264000,5.00E-03
264060,5.00E-03
264120,5.00E-03
264180,5.00E-03
264240,5.00E-03
264300,5.00E-03
264360,5.00E-03
264420,5.00E-03
264480,5.00E-03
264540,5.00E-03
264600,5.00E-03
264660,5.00E-03
264720,5.00E-03
264780,5.00E-03
264840,5.00E-03
264900,5.00E-03
264960,5.00E-03
265020,5.00E-03
265080,5.00E-03
265140,5.00E-03
265200,5.00E-03
265260,5.00E-03
265320,5.00E-03
265380,5.00E-03
265440,5.00E-03
265500,5.00E-03
265560,5.00E-03
265620,5.00E-03
265680,5.00E-03
265740,5.00E-03
265800,5.00E-03
265860,5.00E-03
265920,5.00E-03
265980,5.00E-03
266040,5.00E-03
266100,5.00E-03
266160,5.00E-03
266220,5.00E-03
266280,5.00E-03
266340,5.00E-03
266400,5.00E-03
266460,5.00E-03
266520,5.00E-03
266580,5.00E-03
266640,5.00E-03
266700,5.00E-03
266760,5.00E-03
266820,5.00E-03
266880,5.00E-03
266940,5.00E-03
267000,5.00E-03
267060,5.00E-03
267120,5.00E-03
267180,5.00E-03
267240,5.00E-03
267300,5.00E-03
267360,5.00E-03
267420,5.00E-03
267480,5.00E-03
267540,5.00E-03
267600,5.00E-03
267660,5.00E-03
267720,5.00E-03
267780,5.00E-03
267840,5.00E-03
267900,5.00E-03
267960,5.00E-03
268020,5.00E-03
268080,5.00E-03
268140,5.00E-03
268200,5.00E-03
268260,5.00E-03
268320,5.00E-03
268380,5.00E-03
268440,5.00E-03
268500,5.00E-03
268560,5.00E-03
268620,5.00E-03
268680,5.00E-03
268740,5.00E-03
268800,5.00E-03
268860,5.00E-03
268920,5.00E-03
268980,5.00E-03
269040,5.00E-03
269100,5.00E-03
269160,5.00E-03
269220,5.00E-03
269280,5.00E-03
269340,5.00E-03
269400,5.00E-03
269460,5.00E-03
269520,5.00E-03
269580,5.00E-03
269640,5.00E-03
269700,5.00E-03
269760,5.00E-03
269820,5.00E-03
269880,5.00E-03
269940,5.00E-03
270000,5.00E-03
270060,5.00E-03
270120,5.00E-03
270180,5.00E-03
270240,5.00E-03
270300,5.00E-03
270360,5.00E-03
270420,5.00E-03
270480,5.00E-03
270540,5.00E-03
270600,5.00E-03
270660,5.00E-03
270720,5.00E-03
270780,5.00E-03
270840,5.00E-03
