"N","Time","avg(BAP)","avg(DOC)","avg(EPS)","avg(NH4)","avg(NO3)","avg(O2)","avg(POCr)","avg(U (0))","avg(U (1))","avg(U (2))","avg(U (Magnitude))","avg(X)","avg(XAR)","avg(XARp)","avg(XDN)","avg(XDNp)","avg(XI)","avg(XN)","avg(XNp)","avg(Y)","avg(Z)","avg(h)","avg(hydraulicCond)","avg(katt)","avg(kdet)","avg(n)","avg(perm)","avg(rDN)","avg(rH)","avg(rN)","avg(vtkOriginalPointIds)","max(BAP)","max(DOC)","max(EPS)","max(NH4)","max(NO3)","max(O2)","max(POCr)","max(U (0))","max(U (1))","max(U (2))","max(U (Magnitude))","max(X)","max(XAR)","max(XARp)","max(XDN)","max(XDNp)","max(XI)","max(XN)","max(XNp)","max(Y)","max(Z)","max(h)","max(hydraulicCond)","max(katt)","max(kdet)","max(n)","max(perm)","max(rDN)","max(rH)","max(rN)","max(vtkOriginalPointIds)","med(BAP)","med(DOC)","med(EPS)","med(NH4)","med(NO3)","med(O2)","med(POCr)","med(U (0))","med(U (1))","med(U (2))","med(U (Magnitude))","med(X)","med(XAR)","med(XARp)","med(XDN)","med(XDNp)","med(XI)","med(XN)","med(XNp)","med(Y)","med(Z)","med(h)","med(hydraulicCond)","med(katt)","med(kdet)","med(n)","med(perm)","med(rDN)","med(rH)","med(rN)","med(vtkOriginalPointIds)","min(BAP)","min(DOC)","min(EPS)","min(NH4)","min(NO3)","min(O2)","min(POCr)","min(U (0))","min(U (1))","min(U (2))","min(U (Magnitude))","min(X)","min(XAR)","min(XARp)","min(XDN)","min(XDNp)","min(XI)","min(XN)","min(XNp)","min(Y)","min(Z)","min(h)","min(hydraulicCond)","min(katt)","min(kdet)","min(n)","min(perm)","min(rDN)","min(rH)","min(rN)","min(vtkOriginalPointIds)","q1(BAP)","q1(DOC)","q1(EPS)","q1(NH4)","q1(NO3)","q1(O2)","q1(POCr)","q1(U (0))","q1(U (1))","q1(U (2))","q1(U (Magnitude))","q1(X)","q1(XAR)","q1(XARp)","q1(XDN)","q1(XDNp)","q1(XI)","q1(XN)","q1(XNp)","q1(Y)","q1(Z)","q1(h)","q1(hydraulicCond)","q1(katt)","q1(kdet)","q1(n)","q1(perm)","q1(rDN)","q1(rH)","q1(rN)","q1(vtkOriginalPointIds)","q3(BAP)","q3(DOC)","q3(EPS)","q3(NH4)","q3(NO3)","q3(O2)","q3(POCr)","q3(U (0))","q3(U (1))","q3(U (2))","q3(U (Magnitude))","q3(X)","q3(XAR)","q3(XARp)","q3(XDN)","q3(XDNp)","q3(XI)","q3(XN)","q3(XNp)","q3(Y)","q3(Z)","q3(h)","q3(hydraulicCond)","q3(katt)","q3(kdet)","q3(n)","q3(perm)","q3(rDN)","q3(rH)","q3(rN)","q3(vtkOriginalPointIds)","std(BAP)","std(DOC)","std(EPS)","std(NH4)","std(NO3)","std(O2)","std(POCr)","std(U (0))","std(U (1))","std(U (2))","std(U (Magnitude))","std(X)","std(XAR)","std(XARp)","std(XDN)","std(XDNp)","std(XI)","std(XN)","std(XNp)","std(Y)","std(Z)","std(h)","std(hydraulicCond)","std(katt)","std(kdet)","std(n)","std(perm)","std(rDN)","std(rH)","std(rN)","std(vtkOriginalPointIds)","vtkValidPointMask"
1,275,1.2055e-06,7.808e-07,0.00025443,0.00039757,0,3.4696e-05,1.9142e-07,1.471e-26,6.7092e-27,-1.1437e-07,1.1437e-07,0.04,0.00015451,8.3609e-07,0,0,4.6959e-05,0,0,0.04,0.31,0.00018169,7.3899e-07,6.3539e-09,9.1892e-10,0.0015416,7.533e-14,0,5.8616e-09,2.4204e-07,0,1.2055e-06,7.808e-07,0.00025443,0.00039757,0,3.4696e-05,1.9142e-07,1.471e-26,6.7092e-27,-1.1437e-07,1.1437e-07,0.04,0.00015451,8.3609e-07,0,0,4.6959e-05,0,0,0.04,0.31,0.00018169,7.3899e-07,6.3539e-09,9.1892e-10,0.0015416,7.533e-14,0,5.8616e-09,2.4204e-07,0,1.2055e-06,7.808e-07,0.00025443,0.00039757,0,3.4696e-05,1.9142e-07,1.471e-26,6.7092e-27,-1.1437e-07,1.1437e-07,0.04,0.00015451,8.3609e-07,0,0,4.6959e-05,0,0,0.04,0.31,0.00018169,7.3899e-07,6.3539e-09,9.1892e-10,0.0015416,7.533e-14,0,5.8616e-09,2.4204e-07,0,1.2055e-06,7.808e-07,0.00025443,0.00039757,0,3.4696e-05,1.9142e-07,1.471e-26,6.7092e-27,-1.1437e-07,1.1437e-07,0.04,0.00015451,8.3609e-07,0,0,4.6959e-05,0,0,0.04,0.31,0.00018169,7.3899e-07,6.3539e-09,9.1892e-10,0.0015416,7.533e-14,0,5.8616e-09,2.4204e-07,0,1.2055e-06,7.808e-07,0.00025443,0.00039757,0,3.4696e-05,1.9142e-07,1.471e-26,6.7092e-27,-1.1437e-07,1.1437e-07,0.04,0.00015451,8.3609e-07,0,0,4.6959e-05,0,0,0.04,0.31,0.00018169,7.3899e-07,6.3539e-09,9.1892e-10,0.0015416,7.533e-14,0,5.8616e-09,2.4204e-07,0,1.2055e-06,7.808e-07,0.00025443,0.00039757,0,3.4696e-05,1.9142e-07,1.471e-26,6.7092e-27,-1.1437e-07,1.1437e-07,0.04,0.00015451,8.3609e-07,0,0,4.6959e-05,0,0,0.04,0.31,0.00018169,7.3899e-07,6.3539e-09,9.1892e-10,0.0015416,7.533e-14,0,5.8616e-09,2.4204e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,276,1.2019e-06,7.864e-07,0.00025401,0.00039756,0,3.47e-05,1.9282e-07,1.4729e-26,6.7209e-27,-1.1447e-07,1.1447e-07,0.04,0.0001526,8.2364e-07,0,0,4.7266e-05,0,0,0.04,0.31,0.00018179,7.393e-07,6.3537e-09,9.1894e-10,0.0015418,7.5362e-14,0,5.9028e-09,2.4205e-07,0,1.2019e-06,7.864e-07,0.00025401,0.00039756,0,3.47e-05,1.9282e-07,1.4729e-26,6.7209e-27,-1.1447e-07,1.1447e-07,0.04,0.0001526,8.2364e-07,0,0,4.7266e-05,0,0,0.04,0.31,0.00018179,7.393e-07,6.3537e-09,9.1894e-10,0.0015418,7.5362e-14,0,5.9028e-09,2.4205e-07,0,1.2019e-06,7.864e-07,0.00025401,0.00039756,0,3.47e-05,1.9282e-07,1.4729e-26,6.7209e-27,-1.1447e-07,1.1447e-07,0.04,0.0001526,8.2364e-07,0,0,4.7266e-05,0,0,0.04,0.31,0.00018179,7.393e-07,6.3537e-09,9.1894e-10,0.0015418,7.5362e-14,0,5.9028e-09,2.4205e-07,0,1.2019e-06,7.864e-07,0.00025401,0.00039756,0,3.47e-05,1.9282e-07,1.4729e-26,6.7209e-27,-1.1447e-07,1.1447e-07,0.04,0.0001526,8.2364e-07,0,0,4.7266e-05,0,0,0.04,0.31,0.00018179,7.393e-07,6.3537e-09,9.1894e-10,0.0015418,7.5362e-14,0,5.9028e-09,2.4205e-07,0,1.2019e-06,7.864e-07,0.00025401,0.00039756,0,3.47e-05,1.9282e-07,1.4729e-26,6.7209e-27,-1.1447e-07,1.1447e-07,0.04,0.0001526,8.2364e-07,0,0,4.7266e-05,0,0,0.04,0.31,0.00018179,7.393e-07,6.3537e-09,9.1894e-10,0.0015418,7.5362e-14,0,5.9028e-09,2.4205e-07,0,1.2019e-06,7.864e-07,0.00025401,0.00039756,0,3.47e-05,1.9282e-07,1.4729e-26,6.7209e-27,-1.1447e-07,1.1447e-07,0.04,0.0001526,8.2364e-07,0,0,4.7266e-05,0,0,0.04,0.31,0.00018179,7.393e-07,6.3537e-09,9.1894e-10,0.0015418,7.5362e-14,0,5.9028e-09,2.4205e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,277,1.1983e-06,7.9199e-07,0.00025358,0.00039754,0,3.4704e-05,1.9419e-07,1.4748e-26,6.7326e-27,-1.1457e-07,1.1457e-07,0.04,0.00015071,8.1139e-07,0,0,4.7567e-05,0,0,0.04,0.31,0.00018189,7.3961e-07,6.3535e-09,9.1896e-10,0.001542,7.5394e-14,0,5.9441e-09,2.4205e-07,0,1.1983e-06,7.9199e-07,0.00025358,0.00039754,0,3.4704e-05,1.9419e-07,1.4748e-26,6.7326e-27,-1.1457e-07,1.1457e-07,0.04,0.00015071,8.1139e-07,0,0,4.7567e-05,0,0,0.04,0.31,0.00018189,7.3961e-07,6.3535e-09,9.1896e-10,0.001542,7.5394e-14,0,5.9441e-09,2.4205e-07,0,1.1983e-06,7.9199e-07,0.00025358,0.00039754,0,3.4704e-05,1.9419e-07,1.4748e-26,6.7326e-27,-1.1457e-07,1.1457e-07,0.04,0.00015071,8.1139e-07,0,0,4.7567e-05,0,0,0.04,0.31,0.00018189,7.3961e-07,6.3535e-09,9.1896e-10,0.001542,7.5394e-14,0,5.9441e-09,2.4205e-07,0,1.1983e-06,7.9199e-07,0.00025358,0.00039754,0,3.4704e-05,1.9419e-07,1.4748e-26,6.7326e-27,-1.1457e-07,1.1457e-07,0.04,0.00015071,8.1139e-07,0,0,4.7567e-05,0,0,0.04,0.31,0.00018189,7.3961e-07,6.3535e-09,9.1896e-10,0.001542,7.5394e-14,0,5.9441e-09,2.4205e-07,0,1.1983e-06,7.9199e-07,0.00025358,0.00039754,0,3.4704e-05,1.9419e-07,1.4748e-26,6.7326e-27,-1.1457e-07,1.1457e-07,0.04,0.00015071,8.1139e-07,0,0,4.7567e-05,0,0,0.04,0.31,0.00018189,7.3961e-07,6.3535e-09,9.1896e-10,0.001542,7.5394e-14,0,5.9441e-09,2.4205e-07,0,1.1983e-06,7.9199e-07,0.00025358,0.00039754,0,3.4704e-05,1.9419e-07,1.4748e-26,6.7326e-27,-1.1457e-07,1.1457e-07,0.04,0.00015071,8.1139e-07,0,0,4.7567e-05,0,0,0.04,0.31,0.00018189,7.3961e-07,6.3535e-09,9.1896e-10,0.001542,7.5394e-14,0,5.9441e-09,2.4205e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,278,1.1946e-06,7.9759e-07,0.00025313,0.00039753,0,3.4708e-05,1.9552e-07,1.4767e-26,6.7443e-27,-1.1467e-07,1.1467e-07,0.04,0.00014885,7.9935e-07,0,0,4.7863e-05,0,0,0.04,0.31,0.000182,7.3992e-07,6.3533e-09,9.1898e-10,0.0015422,7.5426e-14,0,5.9852e-09,2.4205e-07,0,1.1946e-06,7.9759e-07,0.00025313,0.00039753,0,3.4708e-05,1.9552e-07,1.4767e-26,6.7443e-27,-1.1467e-07,1.1467e-07,0.04,0.00014885,7.9935e-07,0,0,4.7863e-05,0,0,0.04,0.31,0.000182,7.3992e-07,6.3533e-09,9.1898e-10,0.0015422,7.5426e-14,0,5.9852e-09,2.4205e-07,0,1.1946e-06,7.9759e-07,0.00025313,0.00039753,0,3.4708e-05,1.9552e-07,1.4767e-26,6.7443e-27,-1.1467e-07,1.1467e-07,0.04,0.00014885,7.9935e-07,0,0,4.7863e-05,0,0,0.04,0.31,0.000182,7.3992e-07,6.3533e-09,9.1898e-10,0.0015422,7.5426e-14,0,5.9852e-09,2.4205e-07,0,1.1946e-06,7.9759e-07,0.00025313,0.00039753,0,3.4708e-05,1.9552e-07,1.4767e-26,6.7443e-27,-1.1467e-07,1.1467e-07,0.04,0.00014885,7.9935e-07,0,0,4.7863e-05,0,0,0.04,0.31,0.000182,7.3992e-07,6.3533e-09,9.1898e-10,0.0015422,7.5426e-14,0,5.9852e-09,2.4205e-07,0,1.1946e-06,7.9759e-07,0.00025313,0.00039753,0,3.4708e-05,1.9552e-07,1.4767e-26,6.7443e-27,-1.1467e-07,1.1467e-07,0.04,0.00014885,7.9935e-07,0,0,4.7863e-05,0,0,0.04,0.31,0.000182,7.3992e-07,6.3533e-09,9.1898e-10,0.0015422,7.5426e-14,0,5.9852e-09,2.4205e-07,0,1.1946e-06,7.9759e-07,0.00025313,0.00039753,0,3.4708e-05,1.9552e-07,1.4767e-26,6.7443e-27,-1.1467e-07,1.1467e-07,0.04,0.00014885,7.9935e-07,0,0,4.7863e-05,0,0,0.04,0.31,0.000182,7.3992e-07,6.3533e-09,9.1898e-10,0.0015422,7.5426e-14,0,5.9852e-09,2.4205e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,279,1.1908e-06,8.0318e-07,0.00025267,0.00039752,0,3.4712e-05,1.9682e-07,1.4785e-26,6.756e-27,-1.1477e-07,1.1477e-07,0.04,0.00014701,7.8749e-07,0,0,4.8154e-05,0,0,0.04,0.31,0.0001821,7.4024e-07,6.3531e-09,9.19e-10,0.0015424,7.5457e-14,0,6.0264e-09,2.4205e-07,0,1.1908e-06,8.0318e-07,0.00025267,0.00039752,0,3.4712e-05,1.9682e-07,1.4785e-26,6.756e-27,-1.1477e-07,1.1477e-07,0.04,0.00014701,7.8749e-07,0,0,4.8154e-05,0,0,0.04,0.31,0.0001821,7.4024e-07,6.3531e-09,9.19e-10,0.0015424,7.5457e-14,0,6.0264e-09,2.4205e-07,0,1.1908e-06,8.0318e-07,0.00025267,0.00039752,0,3.4712e-05,1.9682e-07,1.4785e-26,6.756e-27,-1.1477e-07,1.1477e-07,0.04,0.00014701,7.8749e-07,0,0,4.8154e-05,0,0,0.04,0.31,0.0001821,7.4024e-07,6.3531e-09,9.19e-10,0.0015424,7.5457e-14,0,6.0264e-09,2.4205e-07,0,1.1908e-06,8.0318e-07,0.00025267,0.00039752,0,3.4712e-05,1.9682e-07,1.4785e-26,6.756e-27,-1.1477e-07,1.1477e-07,0.04,0.00014701,7.8749e-07,0,0,4.8154e-05,0,0,0.04,0.31,0.0001821,7.4024e-07,6.3531e-09,9.19e-10,0.0015424,7.5457e-14,0,6.0264e-09,2.4205e-07,0,1.1908e-06,8.0318e-07,0.00025267,0.00039752,0,3.4712e-05,1.9682e-07,1.4785e-26,6.756e-27,-1.1477e-07,1.1477e-07,0.04,0.00014701,7.8749e-07,0,0,4.8154e-05,0,0,0.04,0.31,0.0001821,7.4024e-07,6.3531e-09,9.19e-10,0.0015424,7.5457e-14,0,6.0264e-09,2.4205e-07,0,1.1908e-06,8.0318e-07,0.00025267,0.00039752,0,3.4712e-05,1.9682e-07,1.4785e-26,6.756e-27,-1.1477e-07,1.1477e-07,0.04,0.00014701,7.8749e-07,0,0,4.8154e-05,0,0,0.04,0.31,0.0001821,7.4024e-07,6.3531e-09,9.19e-10,0.0015424,7.5457e-14,0,6.0264e-09,2.4205e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,280,1.1869e-06,8.0877e-07,0.00025219,0.00039751,0,3.4716e-05,1.9808e-07,1.4804e-26,6.7676e-27,-1.1486e-07,1.1486e-07,0.04,0.0001452,7.7583e-07,0,0,4.844e-05,0,0,0.04,0.31,0.0001822,7.4055e-07,6.3529e-09,9.1901e-10,0.0015426,7.5489e-14,0,6.0676e-09,2.4205e-07,0,1.1869e-06,8.0877e-07,0.00025219,0.00039751,0,3.4716e-05,1.9808e-07,1.4804e-26,6.7676e-27,-1.1486e-07,1.1486e-07,0.04,0.0001452,7.7583e-07,0,0,4.844e-05,0,0,0.04,0.31,0.0001822,7.4055e-07,6.3529e-09,9.1901e-10,0.0015426,7.5489e-14,0,6.0676e-09,2.4205e-07,0,1.1869e-06,8.0877e-07,0.00025219,0.00039751,0,3.4716e-05,1.9808e-07,1.4804e-26,6.7676e-27,-1.1486e-07,1.1486e-07,0.04,0.0001452,7.7583e-07,0,0,4.844e-05,0,0,0.04,0.31,0.0001822,7.4055e-07,6.3529e-09,9.1901e-10,0.0015426,7.5489e-14,0,6.0676e-09,2.4205e-07,0,1.1869e-06,8.0877e-07,0.00025219,0.00039751,0,3.4716e-05,1.9808e-07,1.4804e-26,6.7676e-27,-1.1486e-07,1.1486e-07,0.04,0.0001452,7.7583e-07,0,0,4.844e-05,0,0,0.04,0.31,0.0001822,7.4055e-07,6.3529e-09,9.1901e-10,0.0015426,7.5489e-14,0,6.0676e-09,2.4205e-07,0,1.1869e-06,8.0877e-07,0.00025219,0.00039751,0,3.4716e-05,1.9808e-07,1.4804e-26,6.7676e-27,-1.1486e-07,1.1486e-07,0.04,0.0001452,7.7583e-07,0,0,4.844e-05,0,0,0.04,0.31,0.0001822,7.4055e-07,6.3529e-09,9.1901e-10,0.0015426,7.5489e-14,0,6.0676e-09,2.4205e-07,0,1.1869e-06,8.0877e-07,0.00025219,0.00039751,0,3.4716e-05,1.9808e-07,1.4804e-26,6.7676e-27,-1.1486e-07,1.1486e-07,0.04,0.0001452,7.7583e-07,0,0,4.844e-05,0,0,0.04,0.31,0.0001822,7.4055e-07,6.3529e-09,9.1901e-10,0.0015426,7.5489e-14,0,6.0676e-09,2.4205e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,281,1.183e-06,8.1435e-07,0.0002517,0.0003975,0,3.472e-05,1.9931e-07,1.4823e-26,6.7793e-27,-1.1496e-07,1.1496e-07,0.04,0.00014341,7.6435e-07,0,0,4.8721e-05,0,0,0.04,0.31,0.0001823,7.4086e-07,6.3527e-09,9.1903e-10,0.0015428,7.5521e-14,0,6.1087e-09,2.4205e-07,0,1.183e-06,8.1435e-07,0.0002517,0.0003975,0,3.472e-05,1.9931e-07,1.4823e-26,6.7793e-27,-1.1496e-07,1.1496e-07,0.04,0.00014341,7.6435e-07,0,0,4.8721e-05,0,0,0.04,0.31,0.0001823,7.4086e-07,6.3527e-09,9.1903e-10,0.0015428,7.5521e-14,0,6.1087e-09,2.4205e-07,0,1.183e-06,8.1435e-07,0.0002517,0.0003975,0,3.472e-05,1.9931e-07,1.4823e-26,6.7793e-27,-1.1496e-07,1.1496e-07,0.04,0.00014341,7.6435e-07,0,0,4.8721e-05,0,0,0.04,0.31,0.0001823,7.4086e-07,6.3527e-09,9.1903e-10,0.0015428,7.5521e-14,0,6.1087e-09,2.4205e-07,0,1.183e-06,8.1435e-07,0.0002517,0.0003975,0,3.472e-05,1.9931e-07,1.4823e-26,6.7793e-27,-1.1496e-07,1.1496e-07,0.04,0.00014341,7.6435e-07,0,0,4.8721e-05,0,0,0.04,0.31,0.0001823,7.4086e-07,6.3527e-09,9.1903e-10,0.0015428,7.5521e-14,0,6.1087e-09,2.4205e-07,0,1.183e-06,8.1435e-07,0.0002517,0.0003975,0,3.472e-05,1.9931e-07,1.4823e-26,6.7793e-27,-1.1496e-07,1.1496e-07,0.04,0.00014341,7.6435e-07,0,0,4.8721e-05,0,0,0.04,0.31,0.0001823,7.4086e-07,6.3527e-09,9.1903e-10,0.0015428,7.5521e-14,0,6.1087e-09,2.4205e-07,0,1.183e-06,8.1435e-07,0.0002517,0.0003975,0,3.472e-05,1.9931e-07,1.4823e-26,6.7793e-27,-1.1496e-07,1.1496e-07,0.04,0.00014341,7.6435e-07,0,0,4.8721e-05,0,0,0.04,0.31,0.0001823,7.4086e-07,6.3527e-09,9.1903e-10,0.0015428,7.5521e-14,0,6.1087e-09,2.4205e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,282,1.179e-06,8.1994e-07,0.00025119,0.00039749,0,3.4724e-05,2.0051e-07,1.4842e-26,6.791e-27,-1.1505e-07,1.1505e-07,0.04,0.00014164,7.5306e-07,0,0,4.8997e-05,0,0,0.04,0.31,0.0001824,7.4117e-07,6.3525e-09,9.1904e-10,0.001543,7.5552e-14,0,6.1498e-09,2.4206e-07,0,1.179e-06,8.1994e-07,0.00025119,0.00039749,0,3.4724e-05,2.0051e-07,1.4842e-26,6.791e-27,-1.1505e-07,1.1505e-07,0.04,0.00014164,7.5306e-07,0,0,4.8997e-05,0,0,0.04,0.31,0.0001824,7.4117e-07,6.3525e-09,9.1904e-10,0.001543,7.5552e-14,0,6.1498e-09,2.4206e-07,0,1.179e-06,8.1994e-07,0.00025119,0.00039749,0,3.4724e-05,2.0051e-07,1.4842e-26,6.791e-27,-1.1505e-07,1.1505e-07,0.04,0.00014164,7.5306e-07,0,0,4.8997e-05,0,0,0.04,0.31,0.0001824,7.4117e-07,6.3525e-09,9.1904e-10,0.001543,7.5552e-14,0,6.1498e-09,2.4206e-07,0,1.179e-06,8.1994e-07,0.00025119,0.00039749,0,3.4724e-05,2.0051e-07,1.4842e-26,6.791e-27,-1.1505e-07,1.1505e-07,0.04,0.00014164,7.5306e-07,0,0,4.8997e-05,0,0,0.04,0.31,0.0001824,7.4117e-07,6.3525e-09,9.1904e-10,0.001543,7.5552e-14,0,6.1498e-09,2.4206e-07,0,1.179e-06,8.1994e-07,0.00025119,0.00039749,0,3.4724e-05,2.0051e-07,1.4842e-26,6.791e-27,-1.1505e-07,1.1505e-07,0.04,0.00014164,7.5306e-07,0,0,4.8997e-05,0,0,0.04,0.31,0.0001824,7.4117e-07,6.3525e-09,9.1904e-10,0.001543,7.5552e-14,0,6.1498e-09,2.4206e-07,0,1.179e-06,8.1994e-07,0.00025119,0.00039749,0,3.4724e-05,2.0051e-07,1.4842e-26,6.791e-27,-1.1505e-07,1.1505e-07,0.04,0.00014164,7.5306e-07,0,0,4.8997e-05,0,0,0.04,0.31,0.0001824,7.4117e-07,6.3525e-09,9.1904e-10,0.001543,7.5552e-14,0,6.1498e-09,2.4206e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,283,1.1749e-06,8.2552e-07,0.00025068,0.00039747,0,3.4729e-05,2.0167e-07,1.486e-26,6.8026e-27,-1.1515e-07,1.1515e-07,0.04,0.0001399,7.4196e-07,0,0,4.9268e-05,0,0,0.04,0.31,0.00018251,7.4148e-07,6.3523e-09,9.1906e-10,0.0015432,7.5584e-14,0,6.1908e-09,2.4206e-07,0,1.1749e-06,8.2552e-07,0.00025068,0.00039747,0,3.4729e-05,2.0167e-07,1.486e-26,6.8026e-27,-1.1515e-07,1.1515e-07,0.04,0.0001399,7.4196e-07,0,0,4.9268e-05,0,0,0.04,0.31,0.00018251,7.4148e-07,6.3523e-09,9.1906e-10,0.0015432,7.5584e-14,0,6.1908e-09,2.4206e-07,0,1.1749e-06,8.2552e-07,0.00025068,0.00039747,0,3.4729e-05,2.0167e-07,1.486e-26,6.8026e-27,-1.1515e-07,1.1515e-07,0.04,0.0001399,7.4196e-07,0,0,4.9268e-05,0,0,0.04,0.31,0.00018251,7.4148e-07,6.3523e-09,9.1906e-10,0.0015432,7.5584e-14,0,6.1908e-09,2.4206e-07,0,1.1749e-06,8.2552e-07,0.00025068,0.00039747,0,3.4729e-05,2.0167e-07,1.486e-26,6.8026e-27,-1.1515e-07,1.1515e-07,0.04,0.0001399,7.4196e-07,0,0,4.9268e-05,0,0,0.04,0.31,0.00018251,7.4148e-07,6.3523e-09,9.1906e-10,0.0015432,7.5584e-14,0,6.1908e-09,2.4206e-07,0,1.1749e-06,8.2552e-07,0.00025068,0.00039747,0,3.4729e-05,2.0167e-07,1.486e-26,6.8026e-27,-1.1515e-07,1.1515e-07,0.04,0.0001399,7.4196e-07,0,0,4.9268e-05,0,0,0.04,0.31,0.00018251,7.4148e-07,6.3523e-09,9.1906e-10,0.0015432,7.5584e-14,0,6.1908e-09,2.4206e-07,0,1.1749e-06,8.2552e-07,0.00025068,0.00039747,0,3.4729e-05,2.0167e-07,1.486e-26,6.8026e-27,-1.1515e-07,1.1515e-07,0.04,0.0001399,7.4196e-07,0,0,4.9268e-05,0,0,0.04,0.31,0.00018251,7.4148e-07,6.3523e-09,9.1906e-10,0.0015432,7.5584e-14,0,6.1908e-09,2.4206e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,284,1.1708e-06,8.311e-07,0.00025014,0.00039746,0,3.4733e-05,2.0281e-07,1.4879e-26,6.8142e-27,-1.1524e-07,1.1524e-07,0.04,0.00013818,7.3103e-07,0,0,4.9534e-05,0,0,0.04,0.31,0.00018261,7.4179e-07,6.3521e-09,9.1907e-10,0.0015434,7.5615e-14,0,6.2318e-09,2.4206e-07,0,1.1708e-06,8.311e-07,0.00025014,0.00039746,0,3.4733e-05,2.0281e-07,1.4879e-26,6.8142e-27,-1.1524e-07,1.1524e-07,0.04,0.00013818,7.3103e-07,0,0,4.9534e-05,0,0,0.04,0.31,0.00018261,7.4179e-07,6.3521e-09,9.1907e-10,0.0015434,7.5615e-14,0,6.2318e-09,2.4206e-07,0,1.1708e-06,8.311e-07,0.00025014,0.00039746,0,3.4733e-05,2.0281e-07,1.4879e-26,6.8142e-27,-1.1524e-07,1.1524e-07,0.04,0.00013818,7.3103e-07,0,0,4.9534e-05,0,0,0.04,0.31,0.00018261,7.4179e-07,6.3521e-09,9.1907e-10,0.0015434,7.5615e-14,0,6.2318e-09,2.4206e-07,0,1.1708e-06,8.311e-07,0.00025014,0.00039746,0,3.4733e-05,2.0281e-07,1.4879e-26,6.8142e-27,-1.1524e-07,1.1524e-07,0.04,0.00013818,7.3103e-07,0,0,4.9534e-05,0,0,0.04,0.31,0.00018261,7.4179e-07,6.3521e-09,9.1907e-10,0.0015434,7.5615e-14,0,6.2318e-09,2.4206e-07,0,1.1708e-06,8.311e-07,0.00025014,0.00039746,0,3.4733e-05,2.0281e-07,1.4879e-26,6.8142e-27,-1.1524e-07,1.1524e-07,0.04,0.00013818,7.3103e-07,0,0,4.9534e-05,0,0,0.04,0.31,0.00018261,7.4179e-07,6.3521e-09,9.1907e-10,0.0015434,7.5615e-14,0,6.2318e-09,2.4206e-07,0,1.1708e-06,8.311e-07,0.00025014,0.00039746,0,3.4733e-05,2.0281e-07,1.4879e-26,6.8142e-27,-1.1524e-07,1.1524e-07,0.04,0.00013818,7.3103e-07,0,0,4.9534e-05,0,0,0.04,0.31,0.00018261,7.4179e-07,6.3521e-09,9.1907e-10,0.0015434,7.5615e-14,0,6.2318e-09,2.4206e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
